26041
1             -1             86     8.6900e-06     2.9400e-02     1.5300e-04
2             -1            154     8.5700e-06     2.3800e-02     1.3000e-04
3             -1            174     1.7700e-06     4.6800e-02     1.4700e-04
4             -1            216     2.0700e-06     3.9600e-02     8.5400e-05
5             -1            305     1.0500e-05     4.8100e-02     1.3500e-04
6             -1            345     5.0100e-06     4.6700e-02     1.4000e-04
7             -1            361     1.9200e-05     3.5900e-02     1.0300e-04
8             -1            363     1.1000e-05     4.0900e-02     1.2800e-04
9             -1            422     1.1000e-05     6.2500e-02     6.7100e-05
10             -1            423     1.9200e-05     3.5900e-02     1.0300e-04
11             -1            466     1.0500e-06     6.2500e-02     7.8100e-05
12             -1            498     2.6300e-06     2.8000e-02     3.6100e-05
13             -1            509     1.5600e-05     2.8800e-02     8.5400e-05
14             -1            527     1.8300e-05     2.5400e-02     1.5800e-04
15             -1            530     3.5300e-06     6.2500e-02     7.1400e-05
16             -1            540     5.1700e-06     3.4100e-02     1.3100e-04
17             -1            644     1.0400e-06     3.1300e-02     2.4200e-04
18             -1            651     6.0500e-06     2.6000e-02     1.2100e-04
19             -1            667     1.9200e-05     3.5900e-02     1.0300e-04
20             -1            709     1.8100e-06     1.3900e-02     9.0000e-05
21             -1            716     1.9200e-05     3.5900e-02     1.0300e-04
22             -1            844     1.6100e-05     1.9800e-02     6.0800e-05
23             -1            888     1.5600e-05     3.9400e-02     1.5600e-04
24             -1            899     1.2500e-05     2.5300e-02     1.8200e-04
25             -1            984     1.9200e-05     3.5900e-02     1.0300e-04
26             -1            990     1.9200e-05     3.5900e-02     1.0300e-04
27             -1            998     9.1300e-07     6.2500e-02     8.3100e-05
28             -1           1015     1.5500e-05     3.0300e-02     1.9000e-04
29             -1           1032     6.5800e-06     3.5300e-02     1.3700e-04
30             -1           1146     1.5000e-05     3.6600e-02     4.0000e-05
31             -1           1178     1.6800e-05     3.5900e-02     7.1400e-05
32             -1           1179     5.5200e-06     4.1700e-02     7.8100e-05
33             -1           1180     9.2900e-06     4.8100e-02     1.5000e-04
34             -1           1231     6.4700e-06     3.5100e-02     1.2400e-04
35             -1           1258     1.6400e-05     4.8000e-02     8.3700e-05
36             -1           1259     1.2600e-05     4.2100e-02     1.5300e-04
37             -1           1305     1.9200e-05     3.5900e-02     1.0300e-04
38             -1           1308     1.6900e-05     1.0200e-02     6.9300e-05
39             -1           1388     1.9200e-05     3.5900e-02     1.0300e-04
40             -1           1443     6.4800e-06     3.9600e-02     1.0500e-04
41             -1           1460     1.1100e-05     6.2500e-02     8.1200e-05
42             -1           1462     9.5000e-07     2.4700e-02     1.2700e-04
43             -1           1480     7.1100e-06     2.9300e-02     1.3200e-04
44             -1           1645     9.7100e-06     4.8100e-02     1.4800e-04
45             -1           1781     1.1100e-05     3.9600e-02     1.8800e-04
46             -1           1805     1.6900e-05     2.8700e-02     8.8300e-05
47             -1           1897     1.7800e-05     2.9900e-02     9.8500e-05
48             -1           1912     1.4600e-06     6.2500e-02     1.8100e-04
49             -1           1918     4.2800e-06     2.8800e-02     1.0500e-04
50             -1           2089     1.9200e-05     3.5900e-02     1.0300e-04
51             -1           2116     1.3000e-06     6.2500e-02     5.8300e-05
52             -1           2166     1.0800e-05     1.8900e-02     5.2000e-05
53             -1           2278     9.2700e-07     6.2500e-02     1.3600e-04
54             -1           2351     4.3400e-06     6.2500e-02     1.6200e-04
55             -1           2414     7.4300e-06     3.5100e-02     5.3900e-05
56             -1           2480     1.5000e-05     4.8100e-02     1.1000e-04
57             -1           2531     1.1900e-06     2.1000e-02     1.1800e-04
58             -1           2539     7.0000e-06     2.1000e-02     1.9100e-04
59             -1           2590     1.9200e-05     3.5900e-02     1.0300e-04
60             -1           2638     7.1100e-06     3.8400e-02     7.0700e-05
61             -1           2678     1.9200e-05     3.5900e-02     1.0300e-04
62             -1           2683     1.0800e-05     2.7000e-02     1.3900e-04
63             -1           2716     6.7700e-06     4.8100e-02     1.6500e-04
64             -1           2731     1.4000e-05     2.5000e-02     1.4100e-04
65             -1           2931     1.0700e-06     6.2500e-02     1.4200e-04
66             -1           2942     1.7700e-05     4.7700e-02     9.4900e-05
67             -1           2944     6.3400e-06     3.4000e-02     3.1600e-05
68             -1           2952     1.3400e-05     2.6600e-02     6.1600e-05
69             -1           2954     3.9000e-06     3.1300e-02     7.4800e-05
70             -1           3013     7.7200e-06     2.8400e-02     6.1600e-05
71             -1           3025     9.2500e-07     4.8100e-02     1.5400e-04
72             -1           3026     1.0800e-06     6.2500e-02     1.1300e-04
73             -1           3049     1.7300e-06     3.0800e-02     1.0200e-04
74             -1           3086     9.0000e-06     4.8100e-02     1.2000e-04
75             -1           3104     3.9500e-06     2.4500e-02     1.7500e-04
76             -1           3121     1.9200e-05     3.5900e-02     1.0300e-04
77             -1           3141     6.4000e-06     4.8100e-02     1.1300e-04
78             -1           3178     5.7200e-06     4.0600e-02     1.2200e-04
79             -1           3189     7.1100e-06     3.0000e-02     1.1000e-04
80             -1           3232     9.2500e-07     4.2200e-02     9.1100e-05
81             -1           3290     1.0200e-05     2.0200e-02     8.1200e-05
82             -1           3293     1.6200e-05     6.2500e-02     1.5700e-04
83             -1           3407     3.6100e-06     3.2900e-02     6.1600e-05
84             -1           3410     1.0500e-06     3.5800e-02     1.0200e-04
85             -1           3423     1.2000e-06     7.9500e-02     1.8500e-04
86             -1           3475     1.9200e-05     3.5900e-02     1.0300e-04
87             -1           3476     1.5800e-05     2.5600e-02     1.3200e-04
88             -1           3496     9.0500e-07     3.5200e-02     1.4000e-04
89             -1           3509     7.3200e-06     2.8100e-02     4.1200e-05
90             -1           3531     7.6100e-06     6.2500e-02     8.5400e-05
91             -1           3760     1.0000e-05     4.3500e-02     7.3500e-05
92             -1           3829     7.4300e-06     4.0000e-02     1.1100e-04
93             -1           3836     7.9800e-06     4.8100e-02     1.3000e-04
94             -1           3889     4.1700e-06     6.2500e-02     9.1100e-05
95             -1           3930     8.6900e-06     4.8100e-02     1.2400e-04
96             -1           3957     5.9900e-06     2.8600e-02     9.4300e-05
97             -1           3991     6.7700e-06     3.2800e-02     1.1700e-04
98             -1           3995     1.1700e-05     2.7100e-02     2.2200e-04
99             -1           4036     1.0200e-05     2.8800e-02     1.6400e-04
100             -1           4043     3.9000e-06     3.8500e-02     1.4000e-04
101             -1           4085     6.8500e-06     4.8100e-02     1.4400e-04
