26046
1             -1             51     1.3000e-06     6.2500e-02     1.5000e-04
2             -1             62     6.6600e-06     6.2500e-02     8.5400e-05
3             -1            133     4.3700e-06     6.2500e-02     1.8500e-04
4             -1            145     1.5800e-05     2.4600e-02     1.1700e-04
5             -1            151     1.8000e-06     4.8100e-02     7.2800e-05
6             -1            158     3.9300e-06     3.1300e-02     1.4900e-04
7             -1            223     1.7600e-06     3.8700e-02     1.3700e-04
8             -1            232     5.1000e-06     2.7300e-02     1.2800e-04
9             -1            250     1.1700e-05     3.4600e-02     9.3800e-05
10             -1            263     1.0800e-05     2.5200e-02     1.4100e-04
11             -1            276     4.8600e-06     4.5700e-02     1.0800e-04
12             -1            288     9.4700e-06     6.2500e-02     1.3700e-04
13             -1            289     1.0800e-05     2.5200e-02     1.4100e-04
14             -1            424     7.3500e-06     3.8600e-02     6.1600e-05
15             -1            425     9.0300e-07     3.1300e-02     8.3100e-05
16             -1            491     1.0800e-06     7.9500e-02     4.1200e-05
17             -1            509     1.5700e-05     3.3300e-02     1.3600e-04
18             -1            576     5.8900e-06     3.8800e-02     9.0600e-05
19             -1            608     1.5600e-05     2.6600e-02     2.3000e-04
20             -1            706     7.6100e-06     3.0300e-02     1.6100e-04
21             -1            718     5.1000e-06     1.8500e-02     9.0000e-05
22             -1            774     1.0800e-05     2.5200e-02     1.4100e-04
23             -1            816     1.3900e-05     4.1800e-02     1.2800e-04
24             -1            874     5.4600e-06     3.8800e-02     1.2200e-04
25             -1            942     1.6900e-05     2.8000e-02     1.2400e-04
26             -1           1155     1.0100e-06     7.9500e-02     7.2800e-05
27             -1           1247     1.7900e-06     6.2500e-02     1.1900e-04
28             -1           1346     1.6100e-05     3.8100e-02     8.0600e-05
29             -1           1372     5.7400e-06     4.0800e-02     1.5800e-04
30             -1           1416     7.3500e-06     6.2500e-02     9.2700e-05
31             -1           1456     1.6300e-05     2.0900e-02     5.8300e-05
32             -1           1504     9.4700e-06     3.1100e-02     1.4400e-04
33             -1           1573     9.3400e-06     3.6000e-02     1.1200e-04
34             -1           1627     5.1000e-06     3.1300e-02     1.4700e-04
35             -1           1769     1.8000e-05     3.1000e-02     1.4500e-04
36             -1           1776     1.9100e-06     2.7200e-02     1.3300e-04
37             -1           1813     9.0500e-07     3.5200e-02     1.4000e-04
38             -1           1857     1.0800e-05     3.1300e-02     1.6900e-04
39             -1           1859     1.6500e-05     2.5900e-02     8.6600e-05
40             -1           1867     1.3900e-05     1.0700e-02     1.0800e-04
41             -1           1872     9.1300e-07     6.2500e-02     8.3100e-05
42             -1           1953     4.5700e-06     4.7300e-02     2.1700e-04
43             -1           1981     9.2300e-07     2.5600e-02     1.8100e-04
44             -1           1989     5.4600e-06     3.1300e-02     1.6100e-04
45             -1           2029     6.8000e-06     2.5500e-02     1.1500e-04
46             -1           2101     1.7600e-06     3.4600e-02     7.6800e-05
47             -1           2170     1.4500e-05     1.8400e-02     1.0700e-04
48             -1           2252     9.6700e-06     2.4400e-02     1.0800e-04
49             -1           2294     1.7800e-06     3.1100e-02     1.6100e-04
50             -1           2304     1.3200e-06     6.2500e-02     1.1000e-04
51             -1           2310     1.0800e-05     2.5200e-02     1.4100e-04
52             -1           2334     6.4800e-06     3.7700e-02     7.3500e-05
53             -1           2361     1.0800e-05     2.5200e-02     1.4100e-04
54             -1           2409     7.5200e-06     4.6400e-02     7.3500e-05
55             -1           2441     1.1300e-05     2.5300e-02     9.4300e-05
56             -1           2503     9.4700e-06     1.9100e-02     9.7000e-05
57             -1           2727     1.9200e-05     2.8700e-02     2.4500e-04
58             -1           2760     6.4900e-06     3.7400e-02     1.8500e-04
59             -1           2765     5.1700e-06     3.3300e-02     7.0700e-05
60             -1           2804     1.4800e-05     4.3800e-02     1.7200e-05
61             -1           2805     6.2700e-06     4.2800e-02     4.9000e-05
62             -1           2871     5.6100e-06     3.2900e-02     9.4300e-05
63             -1           2914     1.5600e-06     2.2800e-02     1.8800e-04
64             -1           2954     3.9300e-06     4.7800e-02     2.0400e-04
65             -1           2997     8.3600e-06     3.8900e-02     8.6000e-05
66             -1           3003     6.9500e-06     4.4000e-02     1.6600e-04
67             -1           3036     8.1800e-06     1.9100e-02     1.7000e-04
68             -1           3099     8.6700e-06     3.6600e-02     1.4200e-04
69             -1           3105     1.6100e-05     1.9500e-02     1.0700e-04
70             -1           3135     6.7200e-06     3.0800e-02     6.4800e-05
71             -1           3173     1.6700e-05     4.7000e-02     1.0000e-05
72             -1           3180     1.7300e-05     3.1200e-02     1.6400e-04
73             -1           3201     9.9600e-06     2.1900e-02     7.0000e-05
74             -1           3212     7.0500e-06     6.2500e-02     1.2100e-04
75             -1           3227     6.2700e-06     1.1100e-02     7.8700e-05
76             -1           3251     1.2100e-05     3.8300e-02     1.2400e-04
77             -1           3255     1.1300e-05     2.5200e-02     2.2700e-04
78             -1           3302     7.4600e-06     3.0100e-02     2.1400e-04
79             -1           3339     5.1000e-06     7.9500e-02     1.6200e-04
80             -1           3364     1.4800e-05     3.0400e-02     8.0600e-05
81             -1           3397     6.6000e-06     4.1100e-02     5.1000e-05
82             -1           3409     1.5200e-05     3.2200e-02     1.6600e-04
83             -1           3478     1.5600e-05     2.6300e-02     1.0500e-04
84             -1           3557     8.4200e-06     7.9500e-02     5.3900e-05
85             -1           3562     6.6000e-06     4.2500e-02     1.3200e-04
86             -1           3563     1.7300e-05     3.9700e-02     1.0400e-04
87             -1           3596     1.2900e-05     3.2700e-02     1.8500e-04
88             -1           3602     1.0600e-05     2.8900e-02     1.5800e-04
89             -1           3688     1.6300e-05     2.9000e-02     2.0400e-04
90             -1           3776     9.9600e-06     1.1000e-02     1.0700e-04
91             -1           3852     9.4700e-06     2.9000e-02     1.1500e-04
92             -1           3975     1.2100e-05     3.1300e-02     1.1400e-04
93             -1           3996     4.1600e-06     2.6900e-02     1.0800e-04
94             -1           4040     9.2200e-07     6.2500e-02     1.4300e-04
95             -1           4189     1.0800e-05     2.5200e-02     1.4100e-04
96             -1           4219     6.9500e-06     6.2500e-02     4.9000e-05
97             -1           4251     1.7300e-06     4.0700e-02     1.4500e-04
98             -1           4253     1.1100e-05     4.8100e-02     1.7300e-04
99             -1           4327     2.7400e-06     6.2500e-02     9.4300e-05
100             -1           4330     7.0500e-06     2.9300e-02     5.7400e-05
101             -1           4376     8.9900e-06     2.1000e-02     9.1100e-05
102             -1           4461     1.0300e-06     3.0000e-02     9.6400e-05
103             -1           4578     1.3100e-05     1.7100e-02     1.5200e-04
104             -1           4649     1.7000e-05     1.6500e-02     7.5500e-05
105             -1           4742     6.1800e-06     3.1300e-02     1.6200e-04
106             -1           4839     1.0800e-05     2.5200e-02     1.4100e-04
107             -1           4892     1.7700e-06     4.6800e-02     1.4700e-04
108             -1           4896     4.6400e-06     2.9700e-02     1.0000e-04
109             -1           4960     4.8000e-06     3.9200e-02     1.4500e-04
110             -1           5088     6.7200e-06     2.3700e-02     5.3900e-05
111             -1           5099     9.3500e-06     4.8100e-02     1.4900e-04
112             -1           5100     2.0200e-06     4.5500e-02     1.2700e-04
113             -1           5174     1.7900e-05     1.9800e-02     1.3000e-04
114             -1           5232     1.1500e-05     2.8500e-02     1.3600e-04
115             -1           5264     1.7400e-06     3.8000e-02     1.4000e-04
116             -1           5345     8.6700e-06     3.4400e-02     8.4900e-05
117             -1           5360     5.2700e-06     3.4500e-02     1.2300e-04
118             -1           5382     1.1600e-06     3.6200e-02     1.3300e-04
119             -1           5416     1.7400e-05     2.3500e-02     7.8700e-05
120             -1           5478     1.0800e-05     4.4000e-02     4.2400e-05
121             -1           5505     4.3200e-06     2.9800e-02     8.8300e-05
122             -1           5509     6.1800e-06     3.1900e-02     1.8000e-04
123             -1           5601     1.0800e-05     2.5200e-02     1.4100e-04
124             -1           5634     8.0700e-06     2.1100e-02     1.1700e-04
125             -1           5638     1.0800e-05     2.5200e-02     1.4100e-04
126             -1           5645     1.0800e-05     2.5200e-02     1.4100e-04
127             -1           5707     8.3600e-06     3.1300e-02     1.1300e-04
128             -1           5738     1.0800e-05     2.5200e-02     1.4100e-04
129             -1           5776     1.6900e-05     1.7100e-02     2.0900e-04
130             -1           5851     6.0200e-06     6.2500e-02     7.6200e-05
131             -1           5857     5.1700e-06     4.8100e-02     8.7700e-05
132             -1           5864     1.3700e-06     3.1300e-02     1.7700e-04
133             -1           5889     1.2400e-05     3.2100e-02     1.1200e-04
134             -1           5901     1.0900e-06     6.2500e-02     1.5000e-04
135             -1           5948     8.9900e-06     2.0100e-02     1.4800e-04
136             -1           5966     1.0800e-05     2.5200e-02     1.4100e-04
137             -1           6052     1.7100e-06     3.5500e-02     1.5400e-04
138             -1           6133     1.0600e-06     2.0900e-02     1.3000e-04
139             -1           6147     1.1700e-05     3.1300e-02     1.5000e-04
140             -1           6150     6.1800e-06     3.7700e-02     1.1000e-04
141             -1           6174     1.8000e-06     3.8500e-02     5.6600e-05
142             -1           6182     9.8100e-06     4.1100e-02     1.4700e-04
143             -1           6224     5.4600e-06     3.1300e-02     1.9300e-04
144             -1           6257     1.6300e-05     4.8100e-02     1.3200e-04
145             -1           6332     2.9900e-06     2.9100e-02     1.3900e-04
146             -1           6381     1.0400e-05     2.2100e-02     9.2700e-05
147             -1           6492     1.4800e-05     3.3700e-02     1.7700e-05
148             -1           6494     1.0800e-05     2.5200e-02     1.4100e-04
149             -1           6526     1.1500e-05     2.9700e-02     1.2100e-04
