1             -1             10     3.6100e-05     3.3300e-06     2.5300e-05     1.9400e-14     6.4667e-15
2             -1            202     3.6100e-05     6.6100e-05     1.0000e-05     3.2500e-14     1.0833e-14
3             -1            203     3.6100e-05     2.0800e-05     2.0000e-05     4.8500e-16     1.6167e-16
4             -1            211     3.6100e-05     1.8100e-04     1.0000e-05     2.9600e-14     9.8667e-15
5             -1            235     3.6100e-05     6.2300e-05     1.4900e-05     8.2500e-14     2.7500e-14
6             -1            271     3.6100e-05     1.9400e-05     1.0000e-05     5.2900e-14     1.7633e-14
7             -1            331     3.6100e-05     1.7700e-04     1.3000e-05     4.8500e-16     1.6167e-16
8             -1            427     3.6100e-05     9.4700e-05     1.0000e-05     2.7600e-14     9.2000e-15
9             -1            477     3.6100e-05     9.5500e-05     2.0000e-05     2.1800e-14     7.2667e-15
10             -1            535     3.6100e-05     1.1000e-04     2.0000e-05     2.2800e-14     7.6000e-15
11             -1            565     3.6100e-05     5.5500e-05     1.0000e-05     4.0300e-14     1.3433e-14
12             -1            579     3.6100e-05     1.7300e-05     1.0000e-05     2.8100e-14     9.3667e-15
13             -1            684     3.6100e-05     3.1500e-05     1.0000e-05     7.0800e-14     2.3600e-14
14             -1            764     3.6100e-05     1.3400e-05     1.0000e-05     2.1300e-14     7.1000e-15
15             -1            811     3.6100e-05     1.1900e-04     2.0000e-05     8.1500e-14     2.7167e-14
16             -1            824     3.6100e-05     7.5400e-05     1.0000e-05     1.1100e-13     3.7000e-14
17             -1            892     3.6100e-05     7.6000e-05     1.0000e-05     4.2200e-14     1.4067e-14
18             -1            968     3.6100e-05     2.5000e-05     1.4400e-05     1.8400e-14     6.1333e-15
19             -1           1127     3.6100e-05     3.9700e-05     2.0000e-05     3.5900e-14     1.1967e-14
20             -1           1156     3.6100e-05     3.8200e-05     2.0000e-05     4.8500e-16     1.6167e-16
21             -1           1180     3.6100e-05     1.1900e-04     1.1500e-05     5.3400e-14     1.7800e-14
22             -1           1218     3.6100e-05     4.7100e-05     1.0000e-05     4.2200e-14     1.4067e-14
23             -1           1278     3.6100e-05     1.6800e-04     1.0000e-05     2.5200e-14     8.4000e-15
24             -1           1373     3.6100e-05     8.4900e-05     1.0000e-05     1.0300e-13     3.4333e-14
25             -1           1384     3.6100e-05     4.4200e-05     1.0000e-05     1.0200e-14     3.4000e-15
26             -1           1390     3.6100e-05     9.0000e-05     1.3700e-05     2.0900e-14     6.9667e-15
27             -1           1451     3.6100e-05     7.8800e-05     1.0000e-05     1.8400e-14     6.1333e-15
28             -1           1475     3.6100e-05     2.6800e-05     2.0000e-05     4.9500e-14     1.6500e-14
29             -1           1495     3.6100e-05     8.4900e-05     2.0000e-05     4.8500e-16     1.6167e-16
30             -1           1503     3.6100e-05     9.2600e-05     1.0000e-05     4.8500e-16     1.6167e-16
31             -1           1517     3.6100e-05     7.1400e-05     2.0000e-05     4.8500e-16     1.6167e-16
32             -1           1575     3.6100e-05     4.9700e-05     1.0000e-05     2.4700e-14     8.2333e-15
33             -1           1577     3.6100e-05     1.0000e-05     1.0000e-05     5.5300e-14     1.8433e-14
34             -1           1597     3.6100e-05     3.4400e-05     1.0000e-05     9.0200e-14     3.0067e-14
35             -1           1614     3.6100e-05     6.6600e-05     1.3900e-05     4.7500e-14     1.5833e-14
36             -1           1641     3.6100e-05     2.2200e-05     1.0000e-05     4.5600e-14     1.5200e-14
37             -1           1648     3.6100e-05     5.1800e-05     1.0000e-05     1.1200e-14     3.7333e-15
38             -1           1719     3.6100e-05     9.0600e-05     1.0000e-05     3.4000e-14     1.1333e-14
39             -1           1765     3.6100e-05     5.3900e-05     1.0000e-05     4.3700e-14     1.4567e-14
40             -1           1802     3.6100e-05     1.9100e-04     2.0000e-05     4.5100e-14     1.5033e-14
41             -1           1861     3.6100e-05     6.8200e-05     2.0000e-05     2.9100e-14     9.7000e-15
42             -1           1867     3.6100e-05     1.6700e-04     2.3000e-05     4.1200e-14     1.3733e-14
43             -1           1900     3.6100e-05     1.7900e-05     1.0000e-05     6.2100e-14     2.0700e-14
44             -1           1921     3.6100e-05     1.6900e-05     1.0000e-05     3.3000e-14     1.1000e-14
45             -1           1953     3.6100e-05     1.0500e-04     1.0000e-05     6.6000e-14     2.2000e-14
46             -1           2022     3.6100e-05     1.1000e-04     1.0000e-05     7.5700e-14     2.5233e-14
47             -1           2123     3.6100e-05     7.2100e-05     1.0000e-05     1.7900e-14     5.9667e-15
48             -1           2219     3.6100e-05     1.0000e-04     1.0000e-05     4.2700e-14     1.4233e-14
49             -1           2226     3.6100e-05     9.8000e-05     1.0000e-05     1.7000e-14     5.6667e-15
50             -1           2242     3.6100e-05     1.9800e-05     1.0000e-05     1.0700e-14     3.5667e-15
51             -1           2287     3.6100e-05     2.4300e-05     1.0000e-05     1.1300e-13     3.7667e-14
52             -1           2356     3.6100e-05     1.7400e-05     1.0000e-05     2.1400e-13     7.1333e-14
53             -1           2366     3.6100e-05     1.2100e-05     1.0000e-05     1.7900e-14     5.9667e-15
54             -1           2411     3.6100e-05     5.3200e-05     1.0000e-05     4.2200e-14     1.4067e-14
55             -1           2434     3.6100e-05     9.3500e-05     1.9700e-05     4.8500e-16     1.6167e-16
56             -1           2503     3.6100e-05     1.2700e-04     1.0000e-05     2.5700e-14     8.5667e-15
57             -1           2546     3.6100e-05     1.6100e-04     2.0000e-05     1.7900e-14     5.9667e-15
58             -1           2588     3.6100e-05     4.2400e-05     2.1000e-05     4.8500e-16     1.6167e-16
59             -1           2632     3.6100e-05     2.2500e-05     1.0000e-05     3.1000e-14     1.0333e-14
60             -1           2656     3.6100e-05     1.3600e-04     2.0000e-05     4.8500e-16     1.6167e-16
61             -1           2660     3.6100e-05     1.0800e-04     1.0000e-05     1.1200e-14     3.7333e-15
62             -1           2739     3.6100e-05     5.1600e-05     3.3300e-06     0.0000e+00     0.0000e+00
63             -1           2784     3.6100e-05     5.8100e-05     1.0000e-05     4.8500e-16     1.6167e-16
64             -1           2827     3.6100e-05     3.0200e-05     1.0000e-05     2.0900e-14     6.9667e-15
65             -1           2882     3.6100e-05     1.2500e-04     2.0000e-05     7.5700e-14     2.5233e-14
66             -1           2944     3.6100e-05     4.2900e-05     1.7200e-05     5.5800e-14     1.8600e-14
67             -1           2964     3.6100e-05     2.3000e-05     1.4200e-05     7.6600e-14     2.5533e-14
68             -1           2992     3.6100e-05     7.7100e-05     1.0000e-05     1.8900e-14     6.3000e-15
69             -1           3132     3.6100e-05     3.5000e-05     1.0000e-05     4.2200e-14     1.4067e-14
70             -1           3139     3.6100e-05     7.4500e-05     2.0000e-05     4.1700e-14     1.3900e-14
71             -1           3169     3.6100e-05     3.7900e-05     2.0000e-05     2.1800e-14     7.2667e-15
72             -1           3295     3.6100e-05     1.2300e-04     1.0000e-05     7.8100e-14     2.6033e-14
73             -1           3304     3.6100e-05     5.9500e-05     2.0000e-05     2.8100e-14     9.3667e-15
74             -1           3324     3.6100e-05     2.9800e-05     1.0000e-05     1.9400e-14     6.4667e-15
75             -1           3387     3.6100e-05     1.3400e-05     2.0000e-05     2.1300e-14     7.1000e-15
76             -1           3408     3.6100e-05     4.6900e-05     1.0000e-05     4.2200e-14     1.4067e-14
77             -1           3539     3.6100e-05     5.8100e-05     2.7400e-05     6.1600e-14     2.0533e-14
78             -1           3654     3.6100e-05     7.7600e-05     1.0000e-05     1.5000e-14     5.0000e-15
79             -1           3761     3.6100e-05     5.0800e-05     2.0000e-05     2.8600e-14     9.5333e-15
80             -1           3808     3.6100e-05     6.1800e-05     1.0000e-05     4.8500e-16     1.6167e-16
81             -1           3864     3.6100e-05     3.0100e-05     1.4100e-05     3.4900e-14     1.1633e-14
82             -1           3920     3.6100e-05     6.7200e-05     2.0000e-05     4.8500e-16     1.6167e-16
83             -1           3984     3.6100e-05     5.9500e-05     1.0000e-05     4.2200e-14     1.4067e-14
84             -1           3989     3.6100e-05     3.1400e-05     2.0000e-05     5.7700e-14     1.9233e-14
85             -1           4012     3.6100e-05     2.7300e-05     1.0000e-05     2.4300e-14     8.1000e-15
86             -1           4013     3.6100e-05     1.4900e-04     1.0000e-05     4.2200e-14     1.4067e-14
87             -1           4120     3.6100e-05     2.7100e-05     2.0000e-05     4.6100e-14     1.5367e-14
88             -1           4176     3.6100e-05     4.3700e-05     1.0000e-05     4.2200e-14     1.4067e-14
89             -1           4197     3.6100e-05     8.9600e-05     2.0900e-05     3.3000e-14     1.1000e-14
90             -1           4406     3.6100e-05     1.0300e-04     1.0000e-05     7.1300e-14     2.3767e-14
91             -1           4409     3.6100e-05     8.9800e-05     2.0000e-05     4.8500e-16     1.6167e-16
92             -1           4412     3.6100e-05     3.5200e-05     1.0000e-05     4.3700e-15     1.4567e-15
93             -1           4670     3.6100e-05     1.2500e-05     2.0000e-05     3.4400e-14     1.1467e-14
94             -1           4717     3.6100e-05     4.0300e-05     1.2700e-05     4.8500e-14     1.6167e-14
95             -1           4736     3.6100e-05     2.3200e-05     1.0000e-05     1.3100e-14     4.3667e-15
96             -1           4749     3.6100e-05     4.0700e-05     1.0000e-05     3.8300e-14     1.2767e-14
97             -1           4761     3.6100e-05     4.3700e-05     1.0000e-05     1.7600e-13     5.8667e-14
98             -1           4764     3.6100e-05     1.0300e-04     2.0000e-05     8.7300e-14     2.9100e-14
99             -1           4846     3.6100e-05     1.2100e-05     1.0000e-05     6.8900e-14     2.2967e-14
100             -1           5013     3.6100e-05     1.0700e-04     1.0000e-05     6.7900e-14     2.2633e-14
101             -1           5025     3.6100e-05     1.8200e-04     1.0000e-05     9.9000e-14     3.3000e-14
102             -1           5053     3.6100e-05     3.9800e-05     1.4900e-05     4.4600e-14     1.4867e-14
103             -1           5091     3.6100e-05     5.9600e-05     1.4600e-05     2.3300e-14     7.7667e-15
104             -1           5131     3.6100e-05     3.9400e-05     1.0000e-05     4.2200e-14     1.4067e-14
105             -1           5155     3.6100e-05     5.1000e-05     1.0000e-05     1.7500e-14     5.8333e-15
106             -1           5232     3.6100e-05     8.7700e-05     1.0000e-05     4.2700e-14     1.4233e-14
107             -1           5254     3.6100e-05     9.9400e-05     1.0000e-05     9.2200e-15     3.0733e-15
108             -1           5276     3.6100e-05     3.7200e-05     2.0000e-05     2.7200e-14     9.0667e-15
