26031
1             -1             10     1.0600e-05     4.4900e-02     1.3600e-04
2             -1            202     1.7900e-06     4.8100e-02     7.0000e-05
3             -1            203     9.0900e-07     6.2500e-02     7.0700e-05
4             -1            211     3.7400e-06     3.1200e-02     1.4200e-04
5             -1            235     1.0600e-06     4.6000e-02     6.0000e-05
6             -1            271     7.4600e-06     1.4900e-02     1.1400e-04
7             -1            331     1.0800e-06     6.2500e-02     6.4000e-05
8             -1            427     4.3900e-06     3.1300e-02     1.0500e-04
9             -1            477     1.8900e-06     2.1600e-02     6.4800e-05
10             -1            535     6.1200e-06     3.1800e-02     6.7100e-05
11             -1            565     4.9000e-06     3.1300e-02     1.1600e-04
12             -1            579     9.3800e-07     4.0300e-02     7.6800e-05
13             -1            684     2.0000e-06     3.5400e-02     1.6100e-04
14             -1            764     5.8200e-06     2.9700e-02     1.1700e-04
15             -1            811     6.3600e-06     3.5100e-02     9.9500e-05
16             -1            824     1.0800e-05     3.3900e-02     1.8500e-04
17             -1            892     7.0600e-06     2.8400e-02     1.6300e-04
18             -1            968     7.3400e-06     3.1300e-02     1.5300e-04
19             -1           1127     1.5900e-05     3.2700e-02     1.0300e-04
20             -1           1156     1.2400e-06     6.2500e-02     1.0400e-04
21             -1           1180     9.2400e-06     3.0400e-02     9.1700e-05
22             -1           1218     7.0600e-06     2.8400e-02     1.6300e-04
23             -1           1278     9.1200e-06     3.1500e-02     1.3800e-04
24             -1           1373     1.9000e-05     2.2900e-02     9.2700e-05
25             -1           1384     9.3600e-07     3.4800e-02     1.1700e-04
26             -1           1390     1.3900e-06     3.1300e-02     1.4200e-04
27             -1           1451     8.7800e-06     3.8400e-02     9.0000e-05
28             -1           1475     1.0100e-05     1.1800e-02     9.2700e-05
29             -1           1495     1.1800e-06     6.2500e-02     1.0800e-04
30             -1           1503     9.7300e-07     6.2500e-02     1.7800e-04
31             -1           1517     9.5200e-07     6.2500e-02     8.6000e-05
32             -1           1575     6.2200e-06     1.9600e-02     1.1200e-04
33             -1           1577     1.7800e-06     2.5500e-02     5.8300e-05
34             -1           1597     4.6600e-06     1.9300e-02     1.6400e-04
35             -1           1614     7.1800e-06     4.4200e-02     9.2200e-05
36             -1           1641     1.0600e-05     2.6100e-02     1.5300e-04
37             -1           1648     6.3600e-06     4.8100e-02     1.1600e-04
38             -1           1719     9.4500e-06     3.6600e-02     2.0000e-04
39             -1           1765     9.2400e-06     3.4500e-02     1.6200e-04
40             -1           1802     4.2800e-06     3.1400e-02     1.5900e-04
41             -1           1861     5.2400e-06     1.5100e-02     7.0000e-05
42             -1           1867     1.3900e-05     3.3900e-02     2.0600e-04
43             -1           1900     1.3700e-05     3.6400e-02     1.0300e-04
44             -1           1921     9.1200e-06     2.3100e-02     1.8100e-04
45             -1           1953     4.5300e-06     3.2200e-02     1.6800e-04
46             -1           2022     1.7000e-05     9.8200e-03     7.1400e-05
47             -1           2123     1.6200e-05     2.8900e-02     1.2400e-04
48             -1           2219     9.4500e-06     3.8800e-02     2.2100e-04
49             -1           2226     5.0800e-06     4.8100e-02     1.4400e-04
50             -1           2242     1.2400e-06     3.6400e-02     1.2900e-04
51             -1           2287     1.1800e-05     4.8100e-02     1.3000e-04
52             -1           2356     5.2400e-06     3.8400e-02     9.4300e-05
53             -1           2366     1.7400e-06     3.8800e-02     6.4000e-05
54             -1           2411     7.0600e-06     2.8400e-02     1.6300e-04
55             -1           2434     1.0800e-06     7.9500e-02     4.1200e-05
56             -1           2503     9.4500e-06     1.4700e-02     8.7700e-05
57             -1           2546     5.6800e-06     2.9800e-02     1.1200e-04
58             -1           2588     1.0000e-06     6.2500e-02     5.3900e-05
59             -1           2632     9.1200e-06     1.9600e-02     1.1400e-04
60             -1           2656     9.5900e-07     6.2500e-02     8.0000e-05
61             -1           2660     1.3100e-06     3.1300e-02     8.0600e-05
62             -1           2739     9.3200e-06     6.2500e-02     1.0000e-05
63             -1           2784     1.5400e-06     6.2500e-02     1.0800e-04
64             -1           2827     8.8800e-06     3.5100e-02     1.2600e-04
65             -1           2882     1.2800e-05     1.6600e-02     6.4000e-05
66             -1           2944     6.3100e-06     3.6900e-02     4.6900e-05
67             -1           2964     1.1200e-05     2.5500e-02     1.3000e-04
68             -1           2992     4.2300e-06     2.2400e-02     6.0000e-05
69             -1           3132     7.0600e-06     2.8400e-02     1.6300e-04
70             -1           3139     1.7000e-05     2.1800e-02     7.5500e-05
71             -1           3169     4.1800e-06     2.0500e-02     8.0600e-05
72             -1           3295     1.7600e-06     6.2500e-02     2.1600e-04
73             -1           3304     9.3200e-06     3.2100e-02     8.6000e-05
74             -1           3324     4.9000e-06     3.7800e-02     1.0100e-04
75             -1           3387     1.7000e-05     3.4800e-02     8.0600e-05
76             -1           3408     7.0600e-06     2.8400e-02     1.6300e-04
77             -1           3539     1.4500e-05     3.0000e-02     1.1200e-04
78             -1           3654     9.1600e-07     3.9400e-02     1.0400e-04
79             -1           3761     1.2600e-05     3.0400e-02     7.0700e-05
80             -1           3808     1.0400e-06     6.2500e-02     1.0800e-04
81             -1           3864     5.1400e-06     1.9900e-02     5.7400e-05
82             -1           3920     1.0100e-06     7.9500e-02     7.2800e-05
83             -1           3984     7.0600e-06     2.8400e-02     1.6300e-04
84             -1           3989     4.5300e-06     2.6100e-02     1.1000e-04
85             -1           4012     5.3200e-06     3.1300e-02     1.6300e-04
86             -1           4013     7.0600e-06     2.8400e-02     1.6300e-04
87             -1           4120     1.6100e-06     3.0200e-02     4.4700e-05
88             -1           4176     7.0600e-06     2.8400e-02     1.6300e-04
89             -1           4197     1.3900e-05     3.2300e-02     9.7000e-05
90             -1           4406     1.7100e-06     3.5500e-02     1.5400e-04
91             -1           4409     1.5800e-06     6.2500e-02     8.2500e-05
92             -1           4412     1.1700e-06     1.5800e-02     1.3900e-04
93             -1           4670     1.6900e-06     6.2500e-02     8.2500e-05
94             -1           4717     1.2800e-05     3.1300e-02     1.6000e-04
95             -1           4736     2.9100e-06     4.8100e-02     1.4900e-04
96             -1           4749     2.1500e-06     1.8100e-02     1.4200e-04
97             -1           4761     1.7500e-06     6.2500e-02     1.3900e-04
98             -1           4764     1.7900e-06     4.8100e-02     1.0600e-04
99             -1           4846     1.7200e-05     3.4100e-02     9.4900e-05
100             -1           5013     4.4500e-06     2.1100e-02     1.1400e-04
101             -1           5025     3.6700e-06     3.8100e-02     1.9600e-04
102             -1           5053     6.8300e-06     2.7900e-02     1.5900e-04
103             -1           5091     1.6200e-05     4.4300e-02     4.6900e-05
104             -1           5131     7.0600e-06     2.8400e-02     1.6300e-04
105             -1           5155     1.7800e-05     3.8800e-02     1.1400e-04
106             -1           5232     1.1400e-05     1.8400e-02     9.9500e-05
107             -1           5254     6.8300e-06     4.4800e-02     1.5000e-04
108             -1           5276     8.1800e-06     2.1900e-02     9.2700e-05
109             -1           5304     1.4500e-05     3.2200e-02     1.5000e-04
110             -1           5363     2.3500e-06     1.9100e-02     1.0500e-04
111             -1           5393     1.5200e-06     6.2500e-02     1.0200e-04
112             -1           5403     1.8800e-05     3.9800e-02     1.3500e-04
113             -1           5428     7.0600e-06     2.8400e-02     1.6300e-04
114             -1           5454     1.8400e-05     2.8100e-02     7.2800e-05
115             -1           5468     1.6700e-05     4.4200e-02     1.3400e-04
116             -1           5526     1.1800e-06     2.3100e-02     1.5100e-04
117             -1           5561     7.0600e-06     2.8400e-02     1.6300e-04
118             -1           5629     1.7500e-05     2.9200e-02     1.8800e-04
119             -1           5647     1.8400e-05     1.6800e-02     8.5400e-05
120             -1           5678     1.1400e-05     2.9200e-02     9.4300e-05
121             -1           5756     1.0800e-06     6.2500e-02     1.0400e-04
122             -1           5870     1.1800e-05     2.0100e-02     1.4000e-04
123             -1           5944     1.5000e-05     4.8100e-02     2.2000e-04
124             -1           6034     8.9900e-06     3.4400e-02     1.7800e-04
125             -1           6041     6.0300e-06     2.9500e-02     1.6600e-04
126             -1           6052     1.7100e-06     3.3100e-02     2.2000e-04
127             -1           6054     1.4300e-06     6.2500e-02     1.2600e-04
128             -1           6070     1.7300e-06     3.6200e-02     4.1200e-05
129             -1           6094     5.7400e-06     4.8100e-02     1.3900e-04
130             -1           6109     1.6100e-05     3.2900e-02     1.3700e-04
131             -1           6155     9.9900e-07     3.9100e-02     1.1400e-04
132             -1           6233     6.8300e-06     3.1300e-02     1.5500e-04
133             -1           6354     5.3200e-06     3.1300e-02     9.4300e-05
134             -1           6379     7.0600e-06     2.8400e-02     1.6300e-04
135             -1           6394     6.1200e-06     3.3500e-02     7.1400e-05
136             -1           6400     8.5500e-06     3.9000e-02     1.9600e-04
137             -1           6474     1.6600e-05     1.6700e-02     2.3600e-04
138             -1           6521     7.1100e-06     2.0800e-02     1.0400e-04
139             -1           6551     1.7900e-05     2.4800e-02     1.5600e-04
140             -1           6574     2.3500e-06     4.6500e-02     6.4000e-05
141             -1           6673     5.6800e-06     2.5600e-02     1.2000e-04
142             -1           6702     1.4800e-05     3.5700e-02     1.0000e-04
143             -1           6737     1.4300e-06     4.8100e-02     1.6800e-04
144             -1           6820     9.3200e-06     2.9200e-02     7.2800e-05
145             -1           6829     1.7400e-05     3.1300e-02     5.8300e-05
146             -1           6879     1.4800e-05     3.4600e-02     8.7700e-05
147             -1           6885     7.0600e-06     2.8400e-02     1.6300e-04
148             -1           6890     7.0600e-06     2.8400e-02     1.6300e-04
149             -1           6910     9.1600e-07     6.2500e-02     1.6300e-04
150             -1           6945     1.7700e-05     2.1200e-02     2.0400e-04
151             -1           6997     8.6500e-06     1.9100e-02     7.2800e-05
152             -1           7128     6.9900e-06     3.3900e-02     8.6600e-05
153             -1           7178     7.8900e-06     2.0800e-02     6.4000e-05
154             -1           7203     7.1800e-06     4.2900e-02     1.8400e-04
155             -1           7331     1.3300e-06     7.9500e-02     1.0800e-04
156             -1           7344     1.1000e-06     3.7900e-02     1.1200e-04
157             -1           7363     5.8200e-06     3.1300e-02     1.3000e-04
158             -1           7364     1.7300e-05     3.1200e-02     1.6400e-04
159             -1           7376     6.8300e-06     3.4900e-02     4.4700e-05
160             -1           7383     8.9900e-06     2.3200e-02     1.1400e-04
161             -1           7399     1.8600e-05     1.1200e-02     1.0400e-04
162             -1           7410     7.0600e-06     2.8400e-02     1.6300e-04
163             -1           7477     5.5700e-06     2.6200e-02     1.2200e-04
164             -1           7487     9.2400e-06     4.1900e-02     9.2700e-05
165             -1           7537     9.7400e-07     6.2500e-02     8.6000e-05
166             -1           7589     1.4200e-06     4.1800e-02     1.4400e-04
167             -1           7596     7.0600e-06     2.8400e-02     1.6300e-04
168             -1           7609     6.1200e-06     1.9500e-02     1.1700e-04
169             -1           7661     7.0600e-06     2.8400e-02     1.6300e-04
170             -1           7674     8.5500e-06     2.6700e-02     1.3700e-04
171             -1           7776     7.0600e-06     2.8400e-02     1.6300e-04
172             -1           7788     7.0600e-06     2.8400e-02     1.6300e-04
173             -1           7898     1.7800e-05     2.7800e-02     6.4000e-05
174             -1           7949     1.1400e-05     1.5500e-02     1.3000e-04
175             -1           8067     1.6400e-05     4.0500e-02     7.2100e-05
176             -1           8183     1.8000e-05     2.9800e-02     9.1100e-05
177             -1           8254     1.5700e-05     2.3900e-02     1.5800e-04
178             -1           8347     1.8600e-05     2.3600e-02     8.5400e-05
179             -1           8358     1.4900e-06     4.8100e-02     1.1800e-04
180             -1           8405     1.2000e-05     3.6500e-02     9.1100e-05
181             -1           8554     7.6200e-06     4.0900e-02     1.8300e-04
182             -1           8620     7.0600e-06     2.8400e-02     1.6300e-04
183             -1           8687     7.0600e-06     2.8400e-02     1.6300e-04
184             -1           8712     1.3000e-06     3.0100e-02     1.3200e-04
185             -1           8791     1.0900e-06     6.2500e-02     7.0000e-05
186             -1           8837     7.5100e-06     2.2300e-02     6.1600e-05
187             -1           9080     1.8200e-05     2.0100e-02     5.8300e-05
188             -1           9100     1.7400e-05     3.3100e-02     5.8300e-05
189             -1           9111     1.8800e-05     3.1300e-02     1.3200e-04
190             -1           9282     9.2600e-07     3.9100e-02     1.1700e-04
191             -1           9315     1.5800e-05     3.1000e-02     1.0000e-04
192             -1           9334     1.8000e-06     1.1200e-02     4.2400e-05
193             -1           9360     1.7300e-05     3.9700e-02     1.0400e-04
194             -1           9383     2.9100e-06     4.8100e-02     1.4400e-04
195             -1           9438     1.7900e-05     2.2600e-02     5.7400e-05
196             -1           9546     1.8600e-05     4.0200e-02     9.4300e-05
197             -1           9552     1.9000e-05     6.2500e-02     7.8700e-05
198             -1           9578     6.9900e-06     2.3000e-02     6.4000e-05
199             -1           9597     7.0600e-06     2.8400e-02     1.6300e-04
200             -1           9653     3.0500e-06     4.0700e-02     9.9000e-05
201             -1           9742     1.1100e-05     4.5000e-02     5.0000e-05
202             -1           9759     1.0300e-05     2.9900e-02     1.7600e-04
203             -1           9786     8.4500e-06     4.8100e-02     4.0000e-05
204             -1           9865     1.6100e-05     2.4700e-02     8.6000e-05
205             -1           9925     7.0600e-06     2.8400e-02     1.6300e-04
206             -1           9969     9.9200e-07     7.9500e-02     1.3900e-04
207             -1           9981     1.1500e-06     2.3500e-02     1.6100e-04
208             -1          10051     1.0300e-05     3.1400e-02     1.9500e-04
209             -1          10054     1.7800e-05     2.4000e-02     1.1900e-04
210             -1          10091     8.2300e-06     1.8700e-02     7.2800e-05
211             -1          10317     1.5900e-05     6.2500e-02     7.8700e-05
212             -1          10328     1.7400e-06     4.3100e-02     1.1200e-04
213             -1          10365     1.7800e-06     7.9500e-02     8.4900e-05
214             -1          10393     1.9200e-05     2.1000e-02     1.5500e-04
215             -1          10460     3.7900e-06     3.2200e-02     1.4100e-04
216             -1          10512     7.0600e-06     2.8400e-02     1.6300e-04
217             -1          10516     1.7600e-06     5.8700e-03     6.4800e-05
218             -1          10552     1.7600e-05     2.1200e-02     5.7400e-05
219             -1          10555     1.8900e-06     6.2500e-02     1.7900e-04
220             -1          10578     1.5100e-06     6.2500e-02     1.0600e-04
221             -1          10586     7.0600e-06     2.8400e-02     1.6300e-04
222             -1          10604     9.1200e-07     3.5700e-02     1.2800e-04
223             -1          10632     1.1600e-05     3.2700e-02     1.0500e-04
224             -1          10695     1.3200e-06     2.9300e-02     1.5800e-04
225             -1          10762     1.5900e-06     3.4500e-02     8.6600e-05
226             -1          10818     1.9000e-05     3.7800e-02     6.4000e-05
227             -1          11007     1.6500e-06     6.2500e-02     5.3900e-05
228             -1          11033     1.7000e-05     2.0500e-02     1.7400e-04
229             -1          11088     3.2700e-06     3.5200e-02     1.6200e-04
230             -1          11096     3.1500e-06     4.8100e-02     6.0000e-05
231             -1          11116     9.2400e-06     2.9200e-02     1.3100e-04
232             -1          11148     7.4600e-06     6.2500e-02     1.1000e-04
233             -1          11185     1.7100e-06     4.8100e-02     1.4900e-04
234             -1          11215     9.6700e-06     2.0500e-02     1.5900e-04
235             -1          11279     1.8100e-06     3.9900e-02     1.8700e-04
236             -1          11299     1.5000e-05     4.3600e-02     1.6600e-04
237             -1          11339     6.6000e-06     2.8700e-02     1.6200e-04
238             -1          11349     7.6200e-06     2.9900e-02     1.7700e-04
239             -1          11355     1.2500e-06     6.2500e-02     1.0800e-04
240             -1          11661     7.0600e-06     2.8400e-02     1.6300e-04
241             -1          11678     6.8900e-06     4.5700e-02     7.0000e-05
242             -1          11679     1.8900e-05     2.8100e-02     1.9400e-04
243             -1          11701     1.6100e-05     6.2500e-02     1.4900e-04
244             -1          11730     4.1800e-06     4.8100e-02     1.0000e-05
245             -1          11752     8.4500e-06     3.1300e-02     1.8500e-04
246             -1          11759     1.5100e-06     7.9500e-02     5.3900e-05
247             -1          11826     6.6000e-06     3.4400e-02     9.3800e-05
248             -1          11884     1.7700e-06     3.1300e-02     1.8200e-04
249             -1          11947     1.6800e-06     4.1900e-02     1.3300e-04
250             -1          11994     7.0600e-06     2.8400e-02     1.6300e-04
251             -1          12113     1.7200e-05     3.7500e-02     9.4300e-05
252             -1          12140     1.7200e-06     2.3800e-02     3.6100e-05
253             -1          12143     1.7400e-06     3.0400e-02     1.5200e-04
254             -1          12201     1.7700e-05     3.6300e-02     7.2800e-05
255             -1          12236     2.8100e-06     3.0400e-02     1.1500e-04
256             -1          12318     7.2500e-06     1.8000e-02     1.2800e-04
257             21              0     5.2400e-06     3.1300e-02     9.4900e-05
258             27              0     1.5800e-06     1.5600e-02     1.4900e-04
259             84              0     2.5900e-06     3.1300e-02     5.3900e-05
260             85              0     7.0600e-06     2.8400e-02     1.6300e-04
261            104              0     1.7800e-06     3.8200e-02     1.4600e-04
262            356              0     7.0600e-06     2.8400e-02     1.6300e-04
263            387              0     3.2700e-06     6.2500e-02     1.3200e-04
264            403              0     1.7500e-06     2.0700e-02     1.2100e-04
265            458              0     2.4600e-06     2.9400e-02     6.5600e-05
266            490              0     6.6500e-06     4.5500e-02     1.0700e-04
267            561              0     1.6700e-05     3.7900e-02     1.0200e-04
268            567              0     1.1400e-05     3.2300e-02     2.0400e-04
269            816              0     1.3900e-05     1.4200e-02     1.0200e-04
270            825              0     1.6100e-05     2.6400e-02     7.0000e-05
271            837              0     1.3300e-05     2.4300e-02     1.1500e-04
272            853              0     7.0600e-06     2.8400e-02     1.6300e-04
273            905              0     1.5700e-05     3.4200e-02     1.9100e-05
274            917              0     4.1300e-06     3.9400e-02     9.4300e-05
275            923              0     9.4500e-06     2.0000e-02     7.4800e-05
276            924              0     7.1100e-06     2.9300e-02     1.3200e-04
277            925              0     6.3600e-06     4.6900e-02     1.2400e-04
278            997              0     1.7900e-05     2.2900e-02     1.4800e-04
279           1023              0     1.8000e-05     3.1000e-02     1.4500e-04
280           1051              0     1.9200e-05     4.7900e-02     1.8200e-04
281           1057              0     1.6400e-05     4.8100e-02     2.3100e-04
282           1108              0     1.1600e-06     3.1500e-02     1.5100e-04
283           1149              0     1.1900e-06     2.0400e-02     1.8000e-04
284           1177              0     6.8900e-06     1.6000e-02     1.3500e-04
285           1233              0     9.7100e-07     6.2500e-02     7.6200e-05
286           1293              0     1.6700e-05     3.5800e-02     1.0000e-04
287           1294              0     4.0800e-06     4.8100e-02     1.7800e-04
288           1327              0     4.6600e-06     2.9300e-02     8.0600e-05
289           1431              0     7.0600e-06     2.8400e-02     1.6300e-04
290           1593              0     8.2300e-06     1.9200e-02     6.5600e-05
291           1670              0     1.5000e-05     1.3000e-02     6.0800e-05
292           1820              0     1.6400e-05     1.9700e-02     1.2000e-04
293           1823              0     6.8900e-06     3.2200e-02     1.1700e-04
294           1862              0     9.1100e-07     7.9500e-02     2.2600e-04
295           1955              0     8.0700e-06     3.8700e-02     9.9500e-05
296           1963              0     1.7500e-06     2.6400e-02     1.0800e-04
297           2020              0     1.6800e-06     7.9500e-02     9.4300e-05
298           2081              0     6.8300e-06     2.5800e-02     1.8500e-04
299           2121              0     2.0000e-06     3.1300e-02     9.1100e-05
300           2220              0     8.9900e-06     4.3900e-02     2.2200e-04
301           2327              0     9.1000e-07     7.9500e-02     3.0000e-05
302           2398              0     1.8800e-05     2.5900e-02     1.1700e-04
303           2463              0     1.8800e-05     2.9000e-02     1.8100e-04
304           2479              0     7.0600e-06     2.8400e-02     1.6300e-04
305           2506              0     1.7200e-06     3.9100e-02     1.3900e-04
306           2569              0     1.6800e-06     6.2500e-02     6.3200e-05
307           2625              0     7.0600e-06     2.8400e-02     1.6300e-04
308           2666              0     1.1500e-06     6.2500e-02     8.1200e-05
309           2717              0     4.7400e-06     3.5400e-02     1.1600e-04
310           2734              0     5.3200e-06     3.0500e-02     9.4300e-05
