1             -1            109     3.6100e-05     1.0600e-04     1.9800e-05     4.8500e-16     1.6167e-16
2             -1            127     3.6100e-05     8.6500e-05     2.0000e-05     2.2800e-14     7.6000e-15
3             -1            131     3.6100e-05     1.9300e-05     2.6200e-05     1.7900e-14     5.9667e-15
4             -1            139     3.6100e-05     8.5500e-05     1.0000e-05     1.9400e-14     6.4667e-15
5             -1            243     3.6100e-05     2.6800e-05     1.0000e-05     3.0100e-14     1.0033e-14
6             -1            259     3.6100e-05     8.0000e-05     1.0000e-05     6.9400e-14     2.3133e-14
7             -1            293     3.6100e-05     6.8200e-05     1.0000e-05     2.2300e-14     7.4333e-15
8             -1            299     3.6100e-05     9.8600e-05     1.0300e-05     9.1700e-14     3.0567e-14
9             -1            419     3.6100e-05     1.1500e-04     1.7300e-05     4.6100e-14     1.5367e-14
10             -1            452     3.6100e-05     9.9600e-05     1.0000e-05     3.6900e-14     1.2300e-14
11             -1            465     3.6100e-05     1.6100e-04     1.9500e-05     4.5600e-14     1.5200e-14
12             -1            478     3.6100e-05     1.8800e-04     2.0100e-05     8.1500e-14     2.7167e-14
13             -1            539     3.6100e-05     9.2700e-05     1.0000e-05     4.8500e-16     1.6167e-16
14             -1            542     3.6100e-05     8.4400e-05     1.0000e-05     3.4000e-14     1.1333e-14
15             -1            679     3.6100e-05     2.5600e-05     1.7200e-05     1.3100e-14     4.3667e-15
16             -1            707     3.6100e-05     3.5500e-05     2.3600e-05     5.7200e-14     1.9067e-14
17             -1            793     3.6100e-05     9.7800e-05     1.6600e-05     1.1900e-13     3.9667e-14
18             -1            816     3.6100e-05     2.7200e-05     1.0000e-05     1.7900e-14     5.9667e-15
19             -1            823     3.6100e-05     1.1000e-04     2.0000e-05     1.3800e-13     4.6000e-14
20             -1            830     3.6100e-05     1.0000e-05     1.0000e-05     1.4600e-14     4.8667e-15
21             -1            847     3.6100e-05     1.0700e-04     2.0000e-05     2.1300e-14     7.1000e-15
22             -1            861     3.6100e-05     8.9600e-05     1.0000e-05     7.5200e-14     2.5067e-14
23             -1            903     3.6100e-05     3.8400e-05     2.0000e-05     8.0500e-14     2.6833e-14
24             -1            929     3.6100e-05     4.5900e-05     2.0000e-05     4.3200e-14     1.4400e-14
25             -1            972     3.6100e-05     1.2900e-04     1.0000e-05     5.3400e-14     1.7800e-14
26             -1            998     3.6100e-05     8.4700e-05     1.9700e-05     4.8500e-16     1.6167e-16
27             -1            999     3.6100e-05     8.8000e-05     2.0000e-05     4.8500e-16     1.6167e-16
28             -1           1004     3.6100e-05     1.3700e-05     1.0000e-05     6.7900e-15     2.2633e-15
29             -1           1085     3.6100e-05     3.0900e-05     1.0000e-05     1.2100e-13     4.0333e-14
30             -1           1086     3.6100e-05     5.1100e-05     2.6500e-05     2.1300e-14     7.1000e-15
31             -1           1236     3.6100e-05     1.1000e-04     1.5400e-05     3.9300e-14     1.3100e-14
32             -1           1305     3.6100e-05     1.1200e-04     1.0000e-05     4.9500e-14     1.6500e-14
33             -1           1376     3.6100e-05     1.3100e-04     2.0000e-05     5.5300e-14     1.8433e-14
34             -1           1384     3.6100e-05     4.4200e-05     2.0000e-05     6.5500e-14     2.1833e-14
35             -1           1385     3.6100e-05     1.0100e-04     1.0900e-05     8.0000e-14     2.6667e-14
36             -1           1432     3.6100e-05     1.2800e-04     2.0000e-05     3.2000e-14     1.0667e-14
37             -1           1440     3.6100e-05     1.1900e-05     1.0000e-05     2.6200e-14     8.7333e-15
38             -1           1611     3.6100e-05     6.1500e-05     1.0000e-05     5.0000e-14     1.6667e-14
39             -1           1620     3.6100e-05     1.5800e-04     1.0000e-05     4.4100e-14     1.4700e-14
40             -1           1748     3.6100e-05     1.0000e-05     1.0500e-05     8.5400e-14     2.8467e-14
41             -1           1762     3.6100e-05     1.0500e-05     1.0000e-05     3.2500e-14     1.0833e-14
42             -1           1858     3.6100e-05     2.0800e-05     2.0000e-05     9.7000e-16     3.2333e-16
43             -1           1978     3.6100e-05     5.7200e-05     1.3800e-05     1.8900e-14     6.3000e-15
44             -1           2057     3.6100e-05     1.8800e-04     1.0000e-05     2.7600e-14     9.2000e-15
45             -1           2093     3.6100e-05     1.2000e-04     1.0000e-05     3.8800e-14     1.2933e-14
46             -1           2142     3.6100e-05     9.7200e-05     1.0000e-05     4.9500e-14     1.6500e-14
47             -1           2208     3.6100e-05     1.4800e-04     1.0000e-05     2.2000e-13     7.3333e-14
48             -1           2315     3.6100e-05     8.0500e-05     1.0000e-05     4.9500e-14     1.6500e-14
